,title,contents,date
132,11월 그룹레슨 시간표, 주소.서울 양천구 목4동 731-5 3층 ✨ 누구나 즐길 수 있는 소셜댄스 클래스!리듬감과 건강을 한 번에 🌿함께 즐기며 배울 수 있는 임세영 웰빙댄스 그룹레슨으로몸도 마음도 젊어지세요 💃🕺​📍 목동 소울댄스☎️ 010-9397-7899​​​유튜브 ▶️ 임세영 채널 구독 & 좋아요 💖​​​​​​#임세영웰빙댄스 #목동댄스 #사교댄스 #자이브 #왈츠 #살사 #소셜댄스 #그룹레슨 #웰빙댄스 #5060취미 #댄스시간표,2025. 10. 29. 22:50
133,주연테크 카운터 D696X56T 블랙 최적의 게이밍 데스크탑 컴퓨터,"​​△상세페이지△주연테크의 카운터 D696X56T 블랙은게이머와 콘텐츠 제작자에게 탁월한 성능을제공하는 데스크탑 컴퓨터입니다.이 제품은 최신 AMD 라이젠5 9600X프로세서와 강력한 RTX 5060 Ti 8GB그래픽카드를 탑재하여, 뛰어난 그래픽 성능과빠른 처리 속도를 자랑합니다.특히, 라이젠 프로세서는 멀티코어 성능이우수하여 다양한 프로그램을 동시에 운영하는 데유용합니다.이 컴퓨터의 가장 큰 장점 중 하나는16GB의 RAM과 512GB SSD저장공간입니다.16GB RAM은 고사양 게임이나 영상 편집소프트웨어를 원활히 실행하는 데 충분하며,SSD 저장장치는 높은 읽기 및 쓰기 속도를제공해 데이터 접근 시간을 단축시켜줍니다.이로 인해 응용 프로그램의 실행과 파일 전송이빠르게 이루어져, 사용자의 작업 효율성을높입니다.주연테크 카운터 D696X56T의 또 다른특징은 세련된 블랙 디자인입니다.깔끔한 외관은 어떤 환경에서도 잘 어울리며,조용한 작동 소음 또한 장점으로 평가받고있습니다.이 데스크탑은 다양한 포트를 통해 주변기기와의 연결도 용이하여, 추가적인 액세서리사용 시 편리함을 더합니다.또한, 이 제품은 게이밍 뿐만 아니라멀티미디어 감상이나 일상적인 작업에도적합합니다.다양한 용도로 활용할 수 있는 만능 컴퓨터로,가족 모두가 사용할 수 있는 컴퓨터를 찾는분들에게 추천할 만합니다.퇴근 후 여가 시간을 게임이나 영화 감상에활용하고 싶다면, 카운터 D696X56T는이상적인 선택이 될 것입니다.크게 주목할 점은 뛰어난 성능과 디자인외에도, 높은 가성비입니다.주연테크는 다양한 가격대의 데스크탑을 제공하고있어, 경제적인 부담 없이 원하는 사양을선택할 수 있는 것이 큰 장점입니다.결국, 주연테크의 카운터 D696X56T블랙은 최고의 성능과 디자인을 겸비한데스크탑입니다.게임과 작업의 경계를 허물며, 매일매일을쾌적하고 즐겁게 만들어줄 컴퓨터입니다.​​​↑↑상세정보확인하기↑↑​",2025. 12. 21. 22:30
134,"[공지] ✅ 3월 입문반, 개강반",,2026. 2. 28. 6:24
135,함께 즐겁게 함께 건강하게 셔플해요 ~^^,,2025. 12. 8. 8:07
136,주연테크 데스크탑 컴퓨터 다양한 게임을 즐길 수 있는 멀티미디어 PC,"​​↑구매하러가기↑요즘 친구들, 게임을 하거나 유튜브 영상을보는 데 필요한 컴퓨터는 어떤 걸까요?주연테크 카운터 D678X56TW 블랙AMD 라이젠7 7800X3D RTX5060 Ti 8GB 게이밍 RAM 16GBSSD 512GB 윈도우11홈 데스크탑컴퓨터 브랜드PC를 소개할게요.이 멋진 컴퓨터는 다양한 상황에서 도움이 될거예요.이미지출처-브랜드커넥트​먼저, 이 데스크탑 컴퓨터의 핵심 기능을살펴볼까요?주연테크 카운터 D678X56TW는 AMD라이젠7 7800X3D라는 강력한 프로세서를가지고 있어요.쉽게 말해, 이 컴퓨터는 빠르고 효율적으로모든 작업을 수행할 수 있다는 뜻이에요.게임을 하거나 영화를 보면서도 끊김 없이부드럽게 즐길 수 있어요.사용하면 달라지는 점은 무엇일까요?주연테크 카운터 D678X56TW를 사용하면게임을 할 때 특히 많은 사람이 좋아하는고화질 그래픽을 경험할 수 있어요.이미지출처-브랜드커넥트​RTX 5060 Ti라는 멋진 그래픽 카드덕분에 게임의 사실감이 더해져, 친구들과즐거운 시간을 보낼 수 있게 도와준답니다.또한, 다양한 프로그램이나 멀티태스킹에도뛰어난 성능을 가지고 있어서, 여러 작업을동시에 할 때도 문제없이 사용할 수 있어요.마지막으로 이 컴퓨터를 잘 관리하는 방법도알아볼까요?정기적으로 프로그램 업데이트를 하고, 필요없는 파일은 삭제해 주면 더 빠르게 작동할수 있어요.친구들과 함께 게임을 즐길 때는 좋은헤드셋이나 모니터와 함께 사용하면 더욱즐거운 경험이 될 거예요.이제 주연테크 카운터 D678X56TW 블랙AMD 라이젠7 7800X3D RTX5060 Ti 8GB 게이밍 RAM 16GBSSD 512GB 윈도우11홈 데스크탑컴퓨터 브랜드PC 덕분에 하루가 훨씬 더재미있고 편리해질 거예요.원하는 모든 것을 쉽게 할 수 있도록도와주는 이 소중한 친구와 함께 즐거운시간을 가져보세요!​​↑↑상세정보확인하기↑↑​",2025. 12. 23. 4:50
137,32기창작곡 Way back home,혼자도 함께도 즐거운 셔플댄스 🎶 😄 ,2026. 2. 13. 0:14
138,50대동호회 가입 전 궁금한 점들,"▼▼▼▼▼▼▼▼▼▼▼▼▼▼▼▼▼▼▼▼▼▼▼▼조건에 맞는 만남을 원한다면?▲▲▲▲▲▲▲▲▲▲▲▲▲▲▲▲▲▲▲▲▲▲▲▲▲▲나이가 들면서 새로운 사람들을 만나고 취미를 공유하는 게 쉽지 않다는 생각, 저만 하는 건 아닐 겁니다. 동호회 특히 50대가 되면 예전처럼 모임을 만들거나 참여하는 게 어색하게 느껴질 때도 있죠. 대절/보험료/뒤풀이 그래도 뭔가 새로운 걸 해보고 싶고, 활기찬 일상을 꿈꾸는 분들이 많을 거예요. 5060 오늘은 그런 분들이 50대동호회에 대한 궁금증을 조금이나마 해소할 수 있도록 몇 가지 이야기를 해볼까 합니다.동호회 수영 못해도 할까?물속에서 자유롭게 헤엄치는 상상을 해본 적 있나요? 5060 멋진 모습에 끌리지만, '난 수영도 못 하는데 가능할까? 대신 ' 하고 망설이는 분들이 많을 겁니다. 동호회 사실 프리다이빙은 수영 실력과 크게 상관없어요. 대부분의 처음부터 물에 익숙하지 않은 분들도 강사님들이 옆에서 차근차근 도와주거든요. 동호회 발이 닿지 않는 깊은 물이 무섭거나, 물 자체를 두려워하는 마음도 충분히 이해합니다. 동호회 하지만 개인의 속도에 맞춰 물과 친해지는 시간을 가질 수 있어요. 동호회 각자의 체력이나 경험에 따라 교육 방식도 달라지니 걱정할 필요 없습니다. 대절/보험료/뒤풀이 성장하는 재미를 느끼는 과정이 될 거예요. 5060 물속에서 새로운 세상을 만나는 경험, 생각보다 어렵지 않답니다.대신 오이 앱, 뭘까?요즘 스마트폰으로 못 하는 게 없는 시대죠. 대부분의 50대 이상 분들도 앱 사용에 능숙한 경우가 많아요. 동호회 이런 흐름에 맞춰 중장년층만을 위한 모임 플랫폼이 나왔는데, 그게 바로 '오이' 앱입니다. 동호회 오이는 같은 취미나 관심사를 가진 분들이 모여 소통하고 교류하는 공간이에요. 동호회 등산, 골프, 여행 같은 활동부터 반려동물, 독서, 댄스 등 다양한 카테고리에서 모임을 찾을 수 있습니다. 대절/보험료/뒤풀이 복잡한 기능 없이 누구나 쉽게 쓸 수 있도록 만들어져서, 은퇴 후 새로운 사람들과 만나고 싶은 분들에게 특히 좋은 선택지가 될 거예요. 5060 지역 필터링 기능도 있어서 원하는 곳에서 모임을 찾기 편합니다.동호회 오이, 진짜 중년만?오이 앱에 대해 들으니, '정말 나 같은 중년만 있을까? 동호회 ' 하고 궁금해하는 분들이 있을 거예요. 대부분의 이 앱의 가장 큰 특징은 50대, 60대 분들을 위한 전용 모임 플랫폼이라는 점입니다. 동호회 기존 모임 앱에서 젊은 사람들과 어울리는 게 부담스러웠다면 오이는 정말 편안한 공간이 될 겁니다. 동호회 사용자 대부분이 중년이라 비슷한 연령대의 친구들을 만날 수 있어요. 동호회 모임 플래너 기능으로 정모를 계획하고 관리하기도 좋고, 관심사에 맞춰 나와 잘 맞는 모임을 추천해주기도 합니다. 대절/보험료/뒤풀이 저녁에는 '오이월드'라는 음성 소통 커뮤니티도 열려서, 집에서 편하게 목소리로 대화하며 외로움을 달랠 수도 있어요. 5060 나이 걱정 없이 마음껏 소통할 수 있는 곳이죠.새로운 도전을 망설이는 마음은 누구나 있을 겁니다. 동호회 하지만 물속에서 자유를 느끼거나, 앱으로 새로운 친구를 만나는 경험은 분명 특별한 즐거움을 줄 거예요. 대절/보험료/뒤풀이 50대동호회 활동은 삶에 활력을 불어넣는 좋은 계기가 됩니다. 5060 작은 용기가 생각보다 큰 변화를 만들 수 있으니, 지금 새로운 세상의 문을 두드려보는 건 어떨까요?",2026. 2. 4. 20:50
139,룸바Rumba 뉴욕 NewYork,"안녕하세요~ 😊오늘도 버스 파업에날씨까지 영하권 추위라이동하는 것만으로도 정말 힘든 하루였죠 🥶🚌이런 날일수록몸은 천천히, 마음은 따뜻하게춤으로 리듬을 느껴보시면 좋겠습니다 💃✨오늘 소개해드릴 스텝ㅇㄴ룸바 뉴욕(New York) │ 라인이 살아나는 클래식한 기본 스텝룸바(Rumba)를 배우다 보면누구나 한 번쯤 꼭 만나게 되는 동작이 있습니다.바로 뉴욕(New York) 입니다.뉴욕은 몸을 옆으로 열어(Open)강하고 세련된 라인을 표현하는 동작으로,당당하고 도시적인 뉴욕의 이미지와 닮아이름이 붙었다고 알려져 있습니다.단순한 방향 전환처럼 보이지만,라인 · 힙 무브먼트 · 리듬이 동시에 요구되는룸바의 핵심 기본 피겨 중 하나입니다.👉 임세영 채널 구독과 좋아요는 큰 힘이 됩니다 💛https://youtube.com/channel/UCj6Q-owylLJvypB5R4hP6HA?si=lmD-s-IrS6N3MnSq​New York은 오픈 포지션(Open Position)에서몸을 좌·우로 열며 라인을 강조하는 스텝입니다.✔ Open to Left✔ Open to Right양쪽 방향을 모두 사용하며,상체 라인은 강하게,힙 무브먼트는 자연스럽게 연결되는 것이 포인트입니다.오늘은 룸바의 대표적인 기본 동작,뉴욕(New York) 을 함께 연습해봅니다 💃🕺몸을 옆으로 열어라인은 당당하게,힙 무브는 부드럽게—5060 세대에게 특히 좋은라인·균형·리듬을 동시에 잡아주는 동작입니다.무리하지 마시고천천히, 정확하게뉴욕 특유의 세련된 라인을 느껴보세요 ✨​■ 뉴욕 동작의 핵심 포인트🥕몸을 옆으로 ‘열어주는’ 감각정면이 아닌 측면 라인을 의식해야뉴욕 특유의 도시적인 분위기가 살아납니다.​■ 초급자부터 중급자까지 꼭 필요한 이유✔ 룸바 기본 구조 이해✔ 오픈 포지션 연결 동작에 필수✔ 라인 표현과 힙 무브를 동시에 훈련✔ 사교댄스 · 댄스스포츠 · 소셜댄스 모두 활용 가능그래서 **New York은 ‘선택’이 아니라 ‘필수’**입니다.​​​■ 이런 분들께 추천해요룸바 기본을 제대로 익히고 싶은 분라인이 잘 안 살아난다고 느끼는 분사교댄스와 댄스스포츠를 함께 즐기고 싶은 분중년 취미댄스로 우아한 라틴댄스를 찾는 분라인이 살아나는 룸바의 기본Rumba New York지금 바로 연습해보세요 💃🕺작은 디테일이 춤의 분위기를 완전히 바꿔줍니다.​​​오늘도 수고하셨습니다.​​​​🔖 #룸바 #Rumba#NewYork #뉴욕#댄스스포츠 #사교댄스 #소셜댄스#라틴댄스 #LatinDance#RumbaBasic #RumbaStep#중년댄스 #취미댄스#살사 #자이브 #왈츠 #탱고​",2026. 1. 14. 22:27
140,별난고양이꿈밭 × 유앤아이음악 치료 클리닉 콜라보 공연,,2025. 10. 1. 21:10
141,"[기획] ""임영웅 독주? 천만의 말씀!"" 2026년 트로트계 판도를 뒤흔드는 '4대 천왕' 분석 (임영웅/김호중/이찬원/황영웅)","1️⃣ [신계] 장르가 된 남자, 임영웅2️⃣ [예술] 묵직한 한 방, 김호중3️⃣ [대중] 국민 사위, 이찬원4️⃣ [감성] 심금을 울리는 다크호스, 황영웅👑 당신의 마음속 '원픽'은 누구입니까?📢 김기자가 드리는 [특급 정보] 모음",2026. 2. 12. 17:14
142,50대동호회에서 새롭게 찾은 활력,"▼▼▼▼▼▼▼▼▼▼▼▼▼▼▼▼▼▼▼▼▼▼▼▼조건에 맞는 만남을 원한다면?▲▲▲▲▲▲▲▲▲▲▲▲▲▲▲▲▲▲▲▲▲▲▲▲▲▲나이가 들면서 새로운 걸 시작하는 게 쉽지 않다는 생각, 다들 해보셨을 거예요. 대부분 예전 같지 않게 몸도 마음도 조금씩 지쳐갈 때가 있죠. 동호회 하지만 50대동호회는 이런 고민을 덜어주고, 우리 삶에 새로운 즐거움을 가져다줄 수 있는 좋은 기회가 됩니다. 동호회 비슷한 또래들과 함께 새로운 취미를 찾고, 잊고 지냈던 활기를 되찾는 건 생각보다 어렵지 않아요.동호회 50대 동호회, 왜?50대가 되면 친구들과 만나기 어렵거나 새로운 취미를 찾기 막막할 때가 많아요. 속도대로 혼자서 무언가를 시작하려니 괜히 망설여지기도 하고요. 5060 이럴 때 동호회는 같은 고민을 가진 사람들과 만나는 좋은 자리가 됩니다. 대부분 서로 공감대를 형성하고, 혼자서는 엄두가 안 나던 일도 함께하면 용기가 생기고 더 즐겁게 할 수 있죠. 동호회 새로운 사람들과 어울리며 일상에 활력을 불어넣을 수 있고, 그동안 몰랐던 새로운 취미를 배우는 즐거움은 덤입니다. 동호회 단순히 시간을 보내는 것을 넘어, 삶의 만족도를 높이는 소중한 경험이 될 거예요.동호회 50대 동호회, 활동은?그럼 50대동호회에서는 주로 어떤 활동을 할까요? 대신 생각보다 정말 다양한 분야에서 활동이 이루어져요. 동호회 건강을 챙기는 테니스, 골프 같은 운동부터, 함께 그림을 그리거나 공연을 보러 가는 문화 활동도 있고요. 속도대로 맛집 탐방이나 여행을 떠나는 모임도 많습니다. 5060 때로는 지역 사회를 위한 봉사를 하기도 합니다. 대부분 이런 활동들을 통해 새로운 사람들과 어울리며 의미 있는 시간을 보낼 수 있어요. 동호회 각자의 관심사에 맞춰 동호회를 고르면 되니, 선택의 폭도 넓습니다. 동호회 함께 웃고 이야기하며 소중한 인연을 만들어가는 과정 자체가 큰 기쁨이 됩니다.대신 댄스 동호회, 나이는?댄스 동호회에 관심 있는 분들은 '내 나이에 춤을 배울 수 있을까? 동호회 ' 하고 걱정하실 수도 있어요. 속도대로 예전에는 2030세대 위주로 운영되는 곳이 많았지만, 요즘은 3040세대가 주를 이루는 곳이 많아졌습니다. 5060 50대 분들도 처음부터 살사나 바차타 같은 댄스를 배우는 게 어렵게 느껴질 수 있지만, 개인 레슨으로 기초를 다진 후 단체에 합류하는 경우도 있고요. 대부분 처음부터 단체 레슨을 듣는 분들도 많습니다. 동호회 중요한 건 춤을 통해 즐거움을 찾는 것이니, 열정만 있다면 나이는 숫자일 뿐이죠. 동호회 새로운 리듬에 몸을 맡기며 스트레스를 풀고, 활기찬 에너지를 얻을 수 있을 거예요.50대동호회는 단순히 취미를 넘어, 새로운 인연을 맺고 삶에 활력을 더하는 소중한 공간입니다. 대부분 혼자 고민하기보다 문을 두드려보는 건 어떨까요? 동호회 분명 기대 이상의 즐거움과 행복을 찾을 수 있을 겁니다. 동호회 새로운 시작이 여러분의 일상을 더욱 풍요롭게 만들어 줄 거예요.",2026. 2. 9. 5:34
143,Runaway baby ,공연을 앞두고 연습하는곡.대전.익산 평택 부산에서 놀러온 셔플이오 동기들과.즐거운 셔플셔플..​바다소리그냥 담으려고음원 입히지않은 날것의 영상.이또한 추억으로..​#셔플합시다#송도에서 배워요#포항셔플댄스배움터 #포항셔플락 #뽀글머리셔플러 #포항5060셔플댄스도전 #포항셔플댄스 ,2025. 9. 17. 22:59
144,아츠스프링대구페스티벌2026년(성악앙상블과BOS와친구들공연잘보고왔습니다,"시작전분주해보였지만관객분들안전하게앉으시고팜플렛들고사진찰칵하시더라부요저도찰칵BOS공연은첨봄바리톤구본광대표님BOS연혁에대해살짝알려주심2019년에창단(BOS오페라컴퍼니)전국100회공연젊은성악가영입하신다고하심어쩐지안정감과탄탄한그룹이신거같았어용(노래들어보니)친숙함(편안함)전장르다커버하시고활발함이많아서좋았습니다밝으시고,긍정적마음을더들게해주시는매력도가지고계심화음도좋으시고앞으로클래식이대중들에게더친근하게올꺼같다는기대도들었답니다우정출연:포르티스분들도노래부르시면서표정도넘이쁘게하시고댄스까지힘들실텐데클래식가수님들도이젠^^다음에도대구공연와주세용​☆☆커튼콜마지막앵콜곡은윤도현에흰수염고래였는데저작권있으면담으면안된다는것을알기에(공연많이하시는분께물어봄)커튼콜만담아왔어용관객분들넘좋으셔서핸드폰플래시켜주시면서이뻤답니다☆☆☆☆☆",2026. 2. 22. 17:23
145,팬들로부터 '영웅' 대접을 받고 있는 트로트 가수 임영웅(林英雄),,2026. 2. 22. 10:14
146,안개 속으로 가버린 사람-배호 마지막 노래/주현미. 나훈아. 김정호.유회승. 성남의 조수미 데보라 /색소폰 연주- 돌아가는 삼각지,"​#Saxophone performance#k-pop #oldpopFashion- is beautiful world #7080 #트로트 #5060댄스 #미스터트롯2 #여자모델https://www.youtube.com/shorts/o7aAFB-9FGo?t=47&feature=share​배호~안개속으로 가버린 사람(1967). 1971, 3, 14 최후곡​😍돌아온가황 😍나훈아 😍 안개속으로가버린사람https://youtu.be/TfiAuHJN1rE?list=RDTfiAuHJN1rE&t=144주현미 안개속으로 가버린 사랑 (원곡:배호)​김정호 - 안개속으로가버린사람.wmv​유회승 - 안개 속으로 가버린 사람 [불후의 명곡 전설을 노래하다 , Immortal Songs 2].20191116​​가요-안개 속으로 가버린 사람​",2025. 7. 30. 23:41
147,셔플-- #Runaway baby ,너무 재밌게 연습한곡.매일 매일 연습을 함께하는셔플로 만난 셔플지기..​그 끝이 어딘지 알 수 없지만그냥 가보입시다..​#포항셔플락 #세명의강사와함께 #어디서?#포항송도동이마트24시3층#재미있을껄?#포항5060셔플댄스도전#뽀글머리셔플러#깔롱#빽댄서#세강사와함께#도전시작,2025. 9. 6. 21:12
148,2025년 마지막 이벤트!!!,,2025. 12. 2. 17:06
149,순천평생교육포털 2026년 상반기 모두애학교 강좌 개강 ,"​​순천 시민 여러분, 안녕하세요! ​​어느덧 2월이 되고 중순을 향해 달려가고 있습니다. 아직 찬 바람이 가시지 않았지만, ​​마음속에는 벌써 새로운 시작을 꿈꾸는 봄의 설렘이 자리 잡고 계실 텐데요.​​​우리 '생태수도' 순천시는 시민 여러분의 성장을 돕는 평생학습의 메카로도 유명하죠. ​​이번 학기에는 어떤 흥미진진한 강의들이 우리를 기다리고 있을지, 그리고 신청 방법은 어떻게 되는지 상세한 정보로 정리해 드릴게요.​2026년 상반기, '모두愛학교'가 문을 엽니다​​평생학습은 이제 단순한 자기계발을 넘어 우리 삶의 질을 결정짓는 중요한 요소가 되었습니다. ​​순천시의 '모두愛학교'는 '시민 모두가 사랑하는 학교, 모두가 사랑받는 학습'이라는 의미를 담아 매 학기 알찬 프로그램을 선보이고 있습니다. ​​2026년 1학기는 순천평생학습포털을 통해 더욱 다양해진 커리큘럼과 함께 여러분을 찾아갑니다.​​​​​일정 관리가 가장 중요합니다! 선착순 접수인 만큼 아래 날짜를 꼭 다이어리에 체크해 두세요.​​​​​​​​​​​이번 학기에도 시민들의 수요를 적극 반영한 매력적인 강좌들이 준비되어 있습니다. 분야별로 어떤 프로그램들이 있는지 살펴볼까요?​ (※ 세부 강좌는 센터별 상황에 따라 다를 수 있으니 홈페이지를 꼭 확인해 주세요.)​​​1. 자기계발 및 전문 자격 과정​​은퇴 후 제2의 인생을 준비하거나 직무 능력을 키우고 싶은 분들을 위한 실무 중심의 강의입니다.​ * 헤어 미용기능사(자격증반,취미반): 이론부터 실습까지 완벽하게!​ * 한식, 제과 전문가: 한식과 제과 제빵 기능사 전문 자격증.​ * 의류 제작 및 수선: 나만의 스타일을 직접 디자인하고 만드는 즐거움.​ * 기초영어 및 상황별 스피킹: 실생활에 유용한 언어 지식을 습득합니다.​​2. 문화·예술 및 취미 과정​​일상에 활력을 불어넣고 예술적 감수성을 깨우는 시간입니다.​ * 캘리그라피(기초/심화): 아름다운 손글씨로 마음을 전해보세요.​ * 수채화 및 어반스케치: 우리 동네 순천의 풍경을 도화지에 담아봅니다.​ * 우쿨렐레/통기타 교실: 악기 하나쯤 다루고 싶었던 로망을 실현할 기회!​ * 전통 자수 및 민화: 우리 고유의 멋을 느끼며 정서적 안정을 찾습니다.​​​3. 건강 및 생활 스포츠 과정​​지친 몸과 마음을 치유하고 건강한 에너지를 채워줍니다.​ * 요가 및 필라테스: 유연성과 근력을 기르는 체계적인 운동.​ * 라인댄스: 신나는 음악에 맞춰 스트레스를 날려버리세요.​ * 건강 약선 요리: 먹거리로 지키는 우리 가족의 건강 비결.​​4. 디지털 및 IT 역량 강화​​스마트한 시대를 살아가기 위한 필수 코스입니다.​ * 스마트폰 활용지도사: 키오스크 사용부터 영상 편집까지 마스터!​ * 블로그활용, AI글쓰기:  블로그 글을 통해 일상의 많은 정보를 공유  ​ * 유튜브 영상 제작: 나도 이제 크리에이터! 편집의 기초를 배웁니다.​ * 실무 엑셀 및 ITQ: 업무 효율을 높여주는 필수 소프트웨어 교육. ​​​어디에서 배울 수 있나요? (교육 장소)​​순천시는 시민들의 접근성을 높이기 위해 권역별로 다양한 학습 거점을 운영하고 있습니다. 본인의 거주지와 가까운 곳을 선택해 보세요.​​​​​​​​​모두愛학교는 인기가 많아 소위 '수강신청 전쟁'이 벌어지기도 합니다. 성공 확률을 높이는 방법을 알려드릴게요.​ * 사전 회원가입은 필수: 접수 당일 회원가입을 하려면 이미 늦습니다. ​    지금 바로 순천시 평생교육포털에 접속해 가입 여부와 비밀번호를 확인하세요.​ * 강의 계획서 미리보기: 홈페이지에서 내가 듣고 싶은 강의의 준비물, 수강료(재료비 별도 여부) 등을 미리 파악해 두어야     접수 시 당황하지 않습니다.​ * 정확한 시간 체크: 오전 9시 정각에 서버가 열립니다. 네이비즘 같은 서버 시계를 활용하는 것도 방법입니다.​ * 우선순위 정하기: 혹시 신청하려던 강좌가 마감될 경우를 대비해 2순위 후보 강좌를 미리 정해두세요.​​* 모두애 학교강좌는 전체 2강좌만 수강 가능하고 무료강좌는 1강좌만 신청 가능합니다.​​​​​​""배움은 멈추지 않는 한 결코 늦은 법이 없다""라는 말이 있습니다. 2026년의 첫 학기를 배움의 열기로 시작한다면, ​올 한 해가 더욱 의미 있고 풍성해질 것이라 확신합니다.​​새로운 친구를 사귀고, 몰랐던 재능을 발견하며, 나날이 성장하는 즐거움을 느껴보세요. ​순천시 모두愛학교는 단순한 강의실이 아니라, ​시민 여러분의 꿈이 피어나는 정원입니다.​​이번 2월 19일, 순천평생교육포털에서 모두애학교 강좌로 새로운 배움으로의 첫걸음을 꼭 떼어보시길 바랍니다. ​여러분의 새로운 도전을 진심으로 응원하겠습니다!​​",2026. 2. 3. 16:13
150,귀요미 키즈밸리 시작하세요,,2025. 12. 24. 18:58
151,송클레어오늘공연넘좋았습니다(감사합니다),커튼콜☆☆☆☆☆잠깐갔다가지나가는데송클레어님들있다고하셔서팬분들찍으시길래나도함께찰칵오늘댄싱해주셨는데넘잘하심스포츠댄스국가대표소개해주심어쩐지남다르셨음♡♡♡멋진댄스감사합니다,2026. 2. 14. 21:07
152, MBTI 유형별 '찰떡 취미'  리스트,,2026. 2. 21. 11:40
153,Good bye 2025! 단 하루 이벤트!,,2025. 12. 31. 11:26
154,"현실이 된 AI 영화 제작, 단돈 7만원으로 2분 영화 뚝딱? ",,2026. 2. 20. 7:30
155,푸르넷 도전!역사골든벨/호반207동푸르넷공부방,"제2회 푸르넷 ""도전! 역사골든벨""이  대구공업대학교에서 열렸습니다.​문제가 남느냐!!  내가 남느냐!!1라운드에서 떨어진 친구들은 패자부활전까지막간의 장기자랑시간소다팝댄스우리 공부방에서도 출전했지만 아쉽게 2라운드에서 탈락좋은 경험이 되었으리라 생각합니다👏👏​내년 5학년때 대상을 기대하며지금부터 한국사공부하기~^^  ​수상자들 모두 축하하고 참가한 모든 친구들에게도 선물 팍팍~~👍공부는 재밌게 꾸준히 할 수 있는 습관이 중요합니다.​교육문의 010-9912-5060​#초등입학준비 #비슬초공부방 #호반2차푸르넷공부방 #공부방 #텍폴푸르넷 #테크노초공부방 #한국사공부 #유가초공부방 #한글떼기 #역사",2025. 10. 10. 9:01
156,용인지역 성인 취미로 살사 추천하는 이유,"매년 새해가 되면 새로운 결심은 한다.​금연해야지​운동해야지​다이어트 해야지​이러한 모든 결심은 건강하게 오래 살고자 하는 사람의 본능에 기인한다.​하지만​의지가 약해서, 혼자 못해서, 바빠서 등 나에게 주어진 현실의 벽은 두텁기만 하다.​모든 사람은 건강하게 사는 비결이 첫번째가 운동 또는 스트레스를 안받는 것이라고 생각할 것이다.​건강하게 운동하는 법으로 논하자면​내몸에 무리가 안갈것, 적당한 유산소와 근력운동, 몸의 발란스 등등이 있고​스트레스를 안받으려면 가정 또는 회사에서 발생된 스트레스를 웃고 떠들며 땀을 흘리면서 음악을 들으면서​해소 한다면 이보다 더 좋은 스트레스 해소법이 없을거라 생각한다.​​많은 의사들이 댄스가 몸에 좋다는 것은 익히 방송,신문, 유투브 등과 같은 매체를 통해서 알고 있으리라 생각한다.​용인지역에 이를 모두 충족 시킬 수 있는 즐거운 소셜 라틴댄스가 있으니 그것이 바로 살사, 바차타 인 댄스이다.​​​비용부담없고, 특별한 장비가 필요없으며 전국 또는 전세계 라틴댄스를 추는 장소가 있으니​남녀노소를 막론하고 좋은 취미로 여겨진다.​커플댄스가 이상하다고 생각하는 사람은 구시대 발상 또는 한마디로 꼰대같은 생각을 가지고 있다고 생각이든다​구 시대적 사회 통념에서 벗어나 이제 당신도 즐거운 라틴댄스의 세계로 들어오실 수 있습니다.​네이버밴드: 링크https://band.us/n/aaa2A7Z8nc75z : 매너살사​장소 : 용인시 기흥구 용구대로 2390-12 삼송빌딩 지하1층​문의 : 행크무디 010 4301 6980​ ​#댄스초보 #바차타레슨 #살사레슨 #다이어트 #헬스 #수원 #화성 #분당 #동탄 #수지 #동백 #기흥구 #처인구 #수지구 #구성역 #몸매 #살빼기 #직장인 #취미생활 #맘카페 #3040 #4050 #5060​​ ​​",2026. 2. 2. 15:01
157,"[오팔세대 배움] (~1/28) 배움터 비교분석! 놓치면 아까운 정보, 우리 동네 문화센터가 열립니다 🏠 김포시 '읍면동 가까이배움터' 1기 수강생 모집 ",,2026. 1. 19. 15:27
